flightid,originairportid,destairportid,carrier,dayofmonth,dayofweek,departuredelay,arrivaldelay
2448771,14908,13930,UA,2,3,-6,-17
2449223,11259,10140,WN,7,1,6,-4
2449224,11259,10140,WN,7,1,-1,-15
2449225,11259,10140,WN,7,1,-1,-4
2449226,11259,10140,WN,7,1,72,59
2449227,11259,10140,WN,7,1,26,16
2449228,11259,10140,WN,7,1,56,51
2449229,11259,10140,WN,7,1,170,152
2449230,11259,10140,WN,7,1,-1,-14
2449790,11259,10140,WN,5,6,24,27
2449791,11259,10140,WN,5,6,46,64
2449792,11259,10140,WN,5,6,-2,-8
2449793,11259,10140,WN,5,6,3,4
2449794,11259,10140,WN,5,6,5,-3
2450228,11259,10140,WN,6,7,-5,-12
2450229,11259,10140,WN,6,7,8,-3
2450230,11259,10140,WN,6,7,0,-14
2450231,11259,10140,WN,6,7,-4,-11
2450232,11259,10140,WN,6,7,39,27
2450233,11259,10140,WN,6,7,25,18
2450234,11259,10140,WN,6,7,23,2
2451457,10140,11259,WN,6,7,-1,-1
2451458,10140,11259,WN,6,7,5,4
2451459,10140,11259,WN,6,7,10,13
2451460,10140,11259,WN,6,7,-3,-10
2451461,10140,11259,WN,6,7,-4,-8
2451462,10140,11259,WN,6,7,0,1
2451463,10140,11259,WN,6,7,-2,-2
2453336,10140,11259,WN,7,1,4,8
2453337,10140,11259,WN,7,1,15,14
2453338,10140,11259,WN,7,1,-5,-6
2453339,10140,11259,WN,7,1,-2,-5
2453340,10140,11259,WN,7,1,-6,-20
2453341,10140,11259,WN,7,1,7,5
2453342,10140,11259,WN,7,1,0,2
2453343,10140,11259,WN,7,1,-1,2
2454330,11259,10140,WN,8,2,0,-3
2454331,11259,10140,WN,8,2,3,-3
2454332,11259,10140,WN,8,2,3,-1
2454333,11259,10140,WN,8,2,0,-8
2454334,11259,10140,WN,8,2,9,6
2454335,11259,10140,WN,8,2,5,4
2454336,11259,10140,WN,8,2,13,0
2454337,11259,10140,WN,8,2,0,-2
2454773,10140,11259,WN,9,3,6,0
2454774,10140,11259,WN,9,3,31,24
2454775,10140,11259,WN,9,3,4,-3
2454776,10140,11259,WN,9,3,4,-7
2454777,10140,11259,WN,9,3,-2,-21
2454778,10140,11259,WN,9,3,11,4
2454779,10140,11259,WN,9,3,5,-1
2458128,11259,10140,WN,9,3,0,1
2458129,11259,10140,WN,9,3,7,2
2458130,11259,10140,WN,9,3,-2,-5
2458131,11259,10140,WN,9,3,1,4
2458132,11259,10140,WN,9,3,14,17
2458133,11259,10140,WN,9,3,7,12
2458134,11259,10140,WN,9,3,31,21
2458135,11259,10140,WN,9,3,-5,-10
2458644,10140,11259,WN,10,4,2,-4
2458645,10140,11259,WN,10,4,6,-2
2458646,10140,11259,WN,10,4,10,5
2458647,10140,11259,WN,10,4,130,126
2458648,10140,11259,WN,10,4,22,7
2458649,10140,11259,WN,10,4,39,38
2458650,10140,11259,WN,10,4,7,0
2458651,10140,11259,WN,10,4,1,-4
2459106,11259,10140,WN,10,4,6,8
2459107,11259,10140,WN,10,4,0,-6
2459108,11259,10140,WN,10,4,88,90
2459109,11259,10140,WN,10,4,43,39
2459110,11259,10140,WN,10,4,28,26
2459111,11259,10140,WN,10,4,28,24
2459112,11259,10140,WN,10,4,46,32
2459113,11259,10140,WN,10,4,0,-7
2460230,11259,10140,WN,11,5,2,3
2460231,11259,10140,WN,11,5,8,4
2460232,11259,10140,WN,11,5,3,14
2460233,11259,10140,WN,11,5,5,3
2460234,11259,10140,WN,11,5,30,36
2460235,11259,10140,WN,11,5,1,6
2460236,11259,10140,WN,11,5,55,49
2460237,11259,10140,WN,11,5,7,12
2462419,10140,11259,WN,11,5,1,-8
2462420,10140,11259,WN,11,5,15,24
2462421,10140,11259,WN,11,5,7,-1
2462422,10140,11259,WN,11,5,17,7
2462423,10140,11259,WN,11,5,6,-3
2462424,10140,11259,WN,11,5,15,5
2462425,10140,11259,WN,11,5,0,-9
2463433,10140,11259,WN,12,6,7,2
2463434,10140,11259,WN,12,6,11,-3
2463435,10140,11259,WN,12,6,17,-1
2463436,10140,11259,WN,12,6,-3,-12
2463437,10140,11259,WN,12,6,-1,-6
2463984,11259,10140,WN,12,6,0,1
2463985,11259,10140,WN,12,6,9,26
2463986,11259,10140,WN,12,6,8,8
2463987,11259,10140,WN,12,6,20,15
2465707,10140,11259,WN,13,7,-1,-8
2465708,10140,11259,WN,13,7,39,30
2465709,10140,11259,WN,13,7,4,5
2465710,10140,11259,WN,13,7,54,46
2465711,10140,11259,WN,13,7,2,-4
2465712,10140,11259,WN,13,7,7,5
2465713,10140,11259,WN,13,7,3,-8
2466138,11259,10140,WN,13,7,-2,-2
2466139,11259,10140,WN,13,7,18,10
2466140,11259,10140,WN,13,7,0,12
2466141,11259,10140,WN,13,7,-3,4
2466142,11259,10140,WN,13,7,31,35
2466143,11259,10140,WN,13,7,10,8
2466144,11259,10140,WN,13,7,10,6
2469347,10140,11259,WN,14,1,31,27
2469348,10140,11259,WN,14,1,11,5
2469349,10140,11259,WN,14,1,30,27
2469350,10140,11259,WN,14,1,9,2
2469351,10140,11259,WN,14,1,51,31
2469352,10140,11259,WN,14,1,5,2
2469353,10140,11259,WN,14,1,-1,3
2469354,10140,11259,WN,14,1,2,-6
2469811,11259,10140,WN,14,1,34,38
2469812,11259,10140,WN,14,1,6,5
2469813,11259,10140,WN,14,1,10,11
2469814,11259,10140,WN,14,1,16,12
2469815,11259,10140,WN,14,1,46,48
2469816,11259,10140,WN,14,1,23,29
2469817,11259,10140,WN,14,1,39,28
2469818,11259,10140,WN,14,1,0,0
2470699,10140,11259,WN,15,2,28,21
2470700,10140,11259,WN,15,2,24,21
2470701,10140,11259,WN,15,2,15,13
2470702,10140,11259,WN,15,2,7,7
2470703,10140,11259,WN,15,2,-5,-12
2470704,10140,11259,WN,15,2,6,4
2470705,10140,11259,WN,15,2,2,-7
2470706,10140,11259,WN,15,2,217,215
2471161,11259,10140,WN,15,2,0,7
2471162,11259,10140,WN,15,2,2,-3
2471163,11259,10140,WN,15,2,-3,-2
2471164,11259,10140,WN,15,2,1,4
2471165,11259,10140,WN,15,2,4,6
2471166,11259,10140,WN,15,2,17,24
2471167,11259,10140,WN,15,2,60,54
2471168,11259,10140,WN,15,2,-1,2
2471689,10140,11259,WN,16,3,7,-1
2471690,10140,11259,WN,16,3,-2,-14
2471691,10140,11259,WN,16,3,0,-8
2471692,10140,11259,WN,16,3,8,-1
2471693,10140,11259,WN,16,3,4,-12
2471694,10140,11259,WN,16,3,6,-4
2471695,10140,11259,WN,16,3,-4,-8
2471696,10140,11259,WN,16,3,22,9
2474347,10140,11259,WN,17,4,28,14
2474348,10140,11259,WN,17,4,7,-1
2474349,10140,11259,WN,17,4,-1,-6
2474350,10140,11259,WN,17,4,6,0
2474351,10140,11259,WN,17,4,22,9
2474352,10140,11259,WN,17,4,-2,-5
2474353,10140,11259,WN,17,4,0,-7
2474354,10140,11259,WN,17,4,11,3
2475623,11259,10140,WN,17,4,8,1
2475624,11259,10140,WN,17,4,10,-1
2475625,11259,10140,WN,17,4,9,16
2475626,11259,10140,WN,17,4,15,15
2475627,11259,10140,WN,17,4,36,40
2475628,11259,10140,WN,17,4,40,43
2475629,11259,10140,WN,17,4,6,7
2475630,11259,10140,WN,17,4,-1,0
2476386,11259,10140,WN,16,3,2,0
2476387,11259,10140,WN,16,3,3,-2
2476388,11259,10140,WN,16,3,2,-2
2476389,11259,10140,WN,16,3,1,7
2476390,11259,10140,WN,16,3,30,28
2476391,11259,10140,WN,16,3,37,38
2476392,11259,10140,WN,16,3,57,51
2476393,11259,10140,WN,16,3,-3,-1
2479488,10140,11259,WN,18,5,1,-10
2479489,10140,11259,WN,18,5,24,20
2479490,10140,11259,WN,18,5,-1,-3
2479491,10140,11259,WN,18,5,1,1
2479492,10140,11259,WN,18,5,3,-6
2479493,10140,11259,WN,18,5,-1,8
2479494,10140,11259,WN,18,5,-1,-4
2479495,10140,11259,WN,18,5,2,-2
2479994,11259,10140,WN,19,6,0,1
2479995,11259,10140,WN,19,6,31,24
2479996,11259,10140,WN,19,6,0,-8
2479997,11259,10140,WN,19,6,13,6
2479998,11259,10140,WN,19,6,12,5
2481614,10140,11259,WN,19,6,1,10
2481615,10140,11259,WN,19,6,-4,-22
2481616,10140,11259,WN,19,6,16,-2
2481617,10140,11259,WN,19,6,1,-7
2481618,10140,11259,WN,19,6,94,96
2483761,10140,11259,WN,20,7,0,-8
2483762,10140,11259,WN,20,7,-2,-8
2483763,10140,11259,WN,20,7,17,14
2483764,10140,11259,WN,20,7,1,-9
2483765,10140,11259,WN,20,7,0,-4
2483766,10140,11259,WN,20,7,23,22
2483767,10140,11259,WN,20,7,-4,-4
2484192,11259,10140,WN,20,7,6,-1
2484193,11259,10140,WN,20,7,20,14
2484194,11259,10140,WN,20,7,-1,-3
2484195,11259,10140,WN,20,7,10,10
2484196,11259,10140,WN,20,7,10,9
2484197,11259,10140,WN,20,7,1,2
2484198,11259,10140,WN,20,7,50,36
2486318,10140,11259,WN,3,4,0,-2
2486319,10140,11259,WN,3,4,15,12
2486320,10140,11259,WN,3,4,12,5
2486321,10140,11259,WN,3,4,11,6
2486322,10140,11259,WN,3,4,2,-3
2486323,10140,11259,WN,3,4,12,4
2486324,10140,11259,WN,3,4,0,-5
2486325,10140,11259,WN,3,4,45,44
2486404,11259,10140,WN,22,2,-1,-9
2486405,11259,10140,WN,22,2,3,-7
2486406,11259,10140,WN,22,2,-3,-6
2486407,11259,10140,WN,22,2,13,0
2486408,11259,10140,WN,22,2,35,32
2486409,11259,10140,WN,22,2,3,-3
2486410,11259,10140,WN,22,2,42,29
2486411,11259,10140,WN,22,2,3,-1
2489909,10140,11259,WN,22,2,0,0
2489910,10140,11259,WN,22,2,2,-5
2489911,10140,11259,WN,22,2,18,19
2489912,10140,11259,WN,22,2,5,-2
2489913,10140,11259,WN,22,2,-1,-18
2489914,10140,11259,WN,22,2,-1,-1
2489915,10140,11259,WN,22,2,-4,-10
2489916,10140,11259,WN,22,2,0,-7
2490701,10140,11259,WN,23,3,2,-1
2490702,10140,11259,WN,23,3,24,21
2490703,10140,11259,WN,23,3,16,8
2490704,10140,11259,WN,23,3,4,-3
2490705,10140,11259,WN,23,3,24,11
2490706,10140,11259,WN,23,3,6,-1
2490707,10140,11259,WN,23,3,-2,-6
2490708,10140,11259,WN,23,3,-2,-13
2491835,11259,10140,WN,23,3,8,-4
2491836,11259,10140,WN,23,3,4,-9
2491837,11259,10140,WN,23,3,-6,-11
2491838,11259,10140,WN,23,3,-1,-8
2491839,11259,10140,WN,23,3,22,20
2491840,11259,10140,WN,23,3,9,9
2491841,11259,10140,WN,23,3,61,49
2491842,11259,10140,WN,23,3,-1,-6
2492741,11259,10140,WN,24,4,11,0
2492742,11259,10140,WN,24,4,6,-3
2492743,11259,10140,WN,24,4,2,-5
2492744,11259,10140,WN,24,4,0,-4
2492745,11259,10140,WN,24,4,43,41
2492746,11259,10140,WN,24,4,39,34
2492747,11259,10140,WN,24,4,47,34
2492748,11259,10140,WN,24,4,1,-1
2493822,10140,11259,WN,24,4,54,47
2493823,10140,11259,WN,24,4,33,21
2493824,10140,11259,WN,24,4,58,52
2493825,10140,11259,WN,24,4,14,6
2493826,10140,11259,WN,24,4,115,103
2493827,10140,11259,WN,24,4,9,5
2493828,10140,11259,WN,24,4,0,-3
2493829,10140,11259,WN,24,4,-3,-11
2493968,10140,11259,WN,25,5,-2,-9
2493969,10140,11259,WN,25,5,16,10
2493970,10140,11259,WN,25,5,0,-8
2493971,10140,11259,WN,25,5,2,-5
2493972,10140,11259,WN,25,5,106,102
2493973,10140,11259,WN,25,5,8,6
2493974,10140,11259,WN,25,5,0,1
2493975,10140,11259,WN,25,5,0,-3
2494424,11259,10140,WN,25,5,-1,-6
2494425,11259,10140,WN,25,5,25,19
2494426,11259,10140,WN,25,5,4,7
2494427,11259,10140,WN,25,5,2,-1
2494428,11259,10140,WN,25,5,54,52
2494429,11259,10140,WN,25,5,42,39
2494430,11259,10140,WN,25,5,12,0
2494431,11259,10140,WN,25,5,7,7
2497735,10140,11259,WN,21,1,-1,-1
2497736,10140,11259,WN,21,1,-3,-5
2497737,10140,11259,WN,21,1,2,-4
2497738,10140,11259,WN,21,1,11,10
2497739,10140,11259,WN,21,1,21,13
2497740,10140,11259,WN,21,1,-1,-4
2497741,10140,11259,WN,21,1,0,-2
2498197,11259,10140,WN,21,1,4,1
2498198,11259,10140,WN,21,1,13,5
2498199,11259,10140,WN,21,1,21,11
2498200,11259,10140,WN,21,1,12,3
2498201,11259,10140,WN,21,1,38,31
2498202,11259,10140,WN,21,1,2,-7
2498203,11259,10140,WN,21,1,60,46
2498204,11259,10140,WN,21,1,-1,-7
2498465,11259,10140,WN,27,7,-3,-7
2498466,11259,10140,WN,27,7,5,-3
2498467,11259,10140,WN,27,7,3,2
2498468,11259,10140,WN,27,7,3,-2
2498469,11259,10140,WN,27,7,16,22
2498470,11259,10140,WN,27,7,3,10
2498471,11259,10140,WN,27,7,44,41
2499114,10140,11259,WN,26,6,10,3
2499115,10140,11259,WN,26,6,-3,-16
2499116,10140,11259,WN,26,6,39,33
2499117,10140,11259,WN,26,6,-2,-4
2499118,10140,11259,WN,26,6,-1,-6
2499491,11259,10140,WN,26,6,2,-5
2499492,11259,10140,WN,26,6,8,9
2499493,11259,10140,WN,26,6,1,-1
2499494,11259,10140,WN,26,6,11,8
2499495,11259,10140,WN,26,6,15,5
2500567,10140,11259,WN,8,2,5,-1
2500568,10140,11259,WN,8,2,21,18
2500569,10140,11259,WN,8,2,-1,3
2500570,10140,11259,WN,8,2,0,-2
2500571,10140,11259,WN,8,2,0,-9
2500572,10140,11259,WN,8,2,-2,-4
2500573,10140,11259,WN,8,2,0,-5
2500574,10140,11259,WN,8,2,-1,-7
2501773,10140,11259,WN,28,1,6,-1
2501774,10140,11259,WN,28,1,1,-11
2501775,10140,11259,WN,28,1,29,22
2501776,10140,11259,WN,28,1,3,-6
2501777,10140,11259,WN,28,1,8,-4
2501778,10140,11259,WN,28,1,13,2
2501779,10140,11259,WN,28,1,-2,-7
2501780,10140,11259,WN,28,1,-4,-20
2502854,10140,11259,WN,29,2,-1,-9
2502855,10140,11259,WN,29,2,20,12
2502856,10140,11259,WN,29,2,-3,-9
2502857,10140,11259,WN,29,2,-1,-6
2502858,10140,11259,WN,29,2,-5,-22
2502859,10140,11259,WN,29,2,10,1
2502860,10140,11259,WN,29,2,-4,-9
2502861,10140,11259,WN,29,2,-2,-5
2504541,11259,10140,WN,28,1,9,17
2504542,11259,10140,WN,28,1,36,30
2504543,11259,10140,WN,28,1,8,13
2504544,11259,10140,WN,28,1,7,8
2504545,11259,10140,WN,28,1,26,39
2504546,11259,10140,WN,28,1,10,12
2504547,11259,10140,WN,28,1,30,25
2504548,11259,10140,WN,28,1,0,13
2505469,11259,10140,WN,29,2,-1,-1
2505470,11259,10140,WN,29,2,11,10
2505471,11259,10140,WN,29,2,0,4
2505472,11259,10140,WN,29,2,11,9
2505473,11259,10140,WN,29,2,34,38
2505474,11259,10140,WN,29,2,5,9
2505475,11259,10140,WN,29,2,83,80
2508173,10140,11259,WN,27,7,-3,-7
2508174,10140,11259,WN,27,7,26,14
2508175,10140,11259,WN,27,7,-1,-11
2508176,10140,11259,WN,27,7,4,-11
2508177,10140,11259,WN,27,7,-2,-10
2508178,10140,11259,WN,27,7,21,11
2508179,10140,11259,WN,27,7,-3,-9
2510345,10140,11259,WN,30,3,5,-4
2510346,10140,11259,WN,30,3,0,-5
2510347,10140,11259,WN,30,3,14,12
2510348,10140,11259,WN,30,3,2,-6
2510349,10140,11259,WN,30,3,-2,-16
2510350,10140,11259,WN,30,3,-2,-5
2510351,10140,11259,WN,30,3,-2,5
2510352,10140,11259,WN,30,3,-3,-6
2510809,11259,10140,WN,30,3,0,1
2510810,11259,10140,WN,30,3,13,12
2510811,11259,10140,WN,30,3,0,-1
2510812,11259,10140,WN,30,3,30,34
2510813,11259,10140,WN,30,3,121,132
2510814,11259,10140,WN,30,3,8,18
2510815,11259,10140,WN,30,3,67,59
2510816,11259,10140,WN,30,3,-4,6
2512204,10140,11259,WN,31,4,16,7
2512205,10140,11259,WN,31,4,5,1
2512206,10140,11259,WN,31,4,4,-5
2512207,10140,11259,WN,31,4,6,7
2512208,10140,11259,WN,31,4,26,27
2512209,10140,11259,WN,31,4,3,-6
2512210,10140,11259,WN,31,4,3,-3
2512621,11259,10140,WN,31,4,2,6
2512622,11259,10140,WN,31,4,22,25
2512623,11259,10140,WN,31,4,35,38
2512624,11259,10140,WN,31,4,29,28
2512625,11259,10140,WN,31,4,27,22
2512626,11259,10140,WN,31,4,-2,1
2513602,13930,14307,YV,1,2,-6,-9
2513637,14307,13930,YV,1,2,-5,-1
2513836,13930,14307,YV,2,3,-3,25
2515000,13930,14307,YV,3,4,-1,13
2515044,14307,13930,YV,3,4,-7,-22
2516030,13930,14307,YV,6,7,15,12
2516074,14307,13930,YV,6,7,33,30
2516270,13930,14307,YV,7,1,-3,-9
2516311,14307,13930,YV,7,1,29,45
2517730,13930,14307,YV,16,3,-7,-24
2517776,14307,13930,YV,16,3,-8,-5
2517857,13930,14307,YV,4,5,3,8
2517898,14307,13930,YV,4,5,-8,-5
2518068,13930,14307,YV,5,6,256,265
2518101,14307,13930,YV,5,6,-4,19
2518185,13930,14307,YV,8,2,-2,2
2518226,14307,13930,YV,8,2,-1,-6
2518425,13930,14307,YV,9,3,0,1
2518466,14307,13930,YV,9,3,-5,-15
2518668,13930,14307,YV,10,4,2,8
2518711,14307,13930,YV,10,4,0,-8
2518799,13930,14307,YV,18,5,4,-9
2519071,13930,14307,YV,11,5,0,8
2519112,14307,13930,YV,11,5,-1,-15
2519281,13930,14307,YV,12,6,10,2
2519310,14307,13930,YV,12,6,10,-7
2519504,13930,14307,YV,23,3,-3,-8
2519546,14307,13930,YV,23,3,-4,-9
2519788,14307,13930,YV,2,3,-6,-3
2519938,13930,14307,YV,13,7,-8,-13
2519978,14307,13930,YV,13,7,-3,7
2520174,13930,14307,YV,14,1,-6,-8
2520216,14307,13930,YV,14,1,-4,-17
2520411,13930,14307,YV,15,2,32,27
2520452,14307,13930,YV,15,2,-7,-22
2520647,13930,14307,YV,26,6,-2,-9
2520681,14307,13930,YV,26,6,-5,-1
2521225,11259,10140,WN,18,5,2,3
2521226,11259,10140,WN,18,5,23,17
2521227,11259,10140,WN,18,5,5,4
2521228,11259,10140,WN,18,5,29,27
2521229,11259,10140,WN,18,5,41,42
2521230,11259,10140,WN,18,5,26,25
2521231,11259,10140,WN,18,5,34,20
2521232,11259,10140,WN,18,5,-3,-3
2521879,13930,14307,YV,17,4,-5,-8
2521925,14307,13930,YV,17,4,-5,0
2522498,13930,14307,YV,21,1,-6,-17
2522541,14307,13930,YV,21,1,-1,8
2522739,13930,14307,YV,22,2,-5,-23
2522780,14307,13930,YV,22,2,-6,2
2522939,13930,14307,YV,28,1,-8,32
2522980,14307,13930,YV,28,1,-6,15
2523162,13930,14307,YV,24,4,0,-3
2523208,14307,13930,YV,24,4,-5,-8
2523413,13930,14307,YV,25,5,-5,-12
2523453,14307,13930,YV,25,5,-8,-16
2523612,13930,14307,YV,27,7,-8,-18
2523655,14307,13930,YV,27,7,-5,-11
2523877,14307,13930,YV,18,5,-2,7
2524050,13930,14307,YV,19,6,-2,-16
2524084,14307,13930,YV,19,6,-4,20
2524273,13930,14307,YV,20,7,2,-8
2524316,14307,13930,YV,20,7,-6,-5
2524494,13930,14307,YV,31,4,1,-6
2524529,14307,13930,YV,31,4,-4,15
2524580,13930,14307,YV,29,2,-8,-25
2524622,14307,13930,YV,29,2,-5,12
2524824,13930,14307,YV,30,3,32,34
2524867,14307,13930,YV,30,3,-9,-5
2534846,13930,12478,B6,20,7,3,-3
2534847,13930,12478,B6,20,7,-10,-19
2534975,12478,10140,B6,20,7,-3,-5
2534976,10140,12478,B6,20,7,1,-13
2535182,13930,12478,B6,24,4,-2,-14
2535223,13930,12478,B6,24,4,10,10
2535339,12478,13930,B6,24,4,-2,-7
2535351,12478,13930,B6,24,4,-3,-15
2535406,12478,10140,B6,24,4,18,4
2535407,10140,12478,B6,24,4,-7,-24
2535514,12478,13930,B6,24,4,-5,-6
2535515,13930,12478,B6,24,4,-4,-8
2535762,12478,13930,B6,25,5,-7,-20
2535809,13930,12478,B6,25,5,11,10
2535812,12478,13930,B6,25,5,41,40
2535923,13930,12478,B6,25,5,-11,-7
2601530,12478,13930,9E,19,6,-7,0
2601531,12478,13930,9E,20,7,-6,-15
2601532,12478,13930,9E,21,1,-4,-8
2601533,12478,13930,9E,22,2,-9,-16
2601534,12478,13930,9E,23,3,-6,-32
2601535,12478,13930,9E,24,4,-5,-17
2601536,12478,13930,9E,25,5,2,-17
2601537,12478,13930,9E,26,6,-7,-3
2601538,12478,13930,9E,27,7,-4,-1
2601539,12478,13930,9E,28,1,-4,-11
2601540,12478,13930,9E,29,2,0,0
2601541,12478,13930,9E,30,3,-7,-18
2601542,12478,13930,9E,31,4,61,60
2601543,13930,12478,9E,1,2,-5,-12
2601544,13930,12478,9E,2,3,-8,-29
2601545,13930,12478,9E,3,4,129,117
2601546,13930,12478,9E,4,5,33,15
2601547,13930,12478,9E,5,6,135,118
2601548,13930,12478,9E,6,7,-4,14
2601549,13930,12478,9E,7,1,-9,-4
2601550,13930,12478,9E,8,2,-5,-20
2601551,13930,12478,9E,9,3,-4,6
2601552,13930,12478,9E,10,4,29,22
2601553,13930,12478,9E,11,5,2,-9
2601554,13930,12478,9E,12,6,-3,-5
2601555,13930,12478,9E,13,7,-2,-2
2601556,13930,12478,9E,14,1,-1,-15
2601557,13930,12478,9E,15,2,73,52
2601558,13930,12478,9E,16,3,-5,-25
2601559,13930,12478,9E,17,4,-4,-18
2601560,13930,12478,9E,18,5,-3,-37
2601561,13930,12478,9E,19,6,-5,-24
2601562,13930,12478,9E,20,7,-4,-12
2601563,13930,12478,9E,21,1,-9,-12
2601564,13930,12478,9E,22,2,-6,-24
2601565,13930,12478,9E,23,3,-11,-28
2601566,13930,12478,9E,24,4,-2,-16
2601567,13930,12478,9E,25,5,0,9
2601568,13930,12478,9E,26,6,146,120
2601569,13930,12478,9E,27,7,-10,-20
2601570,13930,12478,9E,28,1,28,20
2601571,13930,12478,9E,29,2,0,0
2601572,13930,12478,9E,30,3,-9,-13
2601573,13930,12478,9E,31,4,-7,-24
2601574,12478,13930,9E,1,2,18,-4
2601575,12478,13930,9E,2,3,0,-2
2601576,12478,13930,9E,3,4,178,144
2601577,12478,13930,9E,4,5,63,33
2601578,12478,13930,9E,5,6,90,162
2601579,12478,13930,9E,6,7,-4,-21
2601580,12478,13930,9E,7,1,-4,1
2601581,12478,13930,9E,8,2,-4,-28
2601582,12478,13930,9E,9,3,-2,-20
2601583,12478,13930,9E,10,4,70,41
2601584,12478,13930,9E,11,5,30,13
2601585,12478,13930,9E,12,6,-3,-29
2601586,12478,13930,9E,13,7,3,-9
2601587,12478,13930,9E,14,1,0,-29
2601588,12478,13930,9E,15,2,57,82
2601589,12478,13930,9E,16,3,-2,-8
2601590,12478,13930,9E,17,4,0,7
2601591,12478,13930,9E,18,5,-10,4
2601592,12478,13930,9E,19,6,6,1
2601593,12478,13930,9E,20,7,-7,-18
2601594,12478,13930,9E,21,1,0,-3
2601595,12478,13930,9E,22,2,-5,-3
2601596,12478,13930,9E,23,3,-7,-33
2601597,12478,13930,9E,24,4,16,-3
2601598,12478,13930,9E,25,5,2,2
2601599,12478,13930,9E,26,6,4,2
2601600,12478,13930,9E,27,7,-1,0
2601601,12478,13930,9E,28,1,17,42
2601602,12478,13930,9E,29,2,0,0
2601603,12478,13930,9E,30,3,-8,-14
2601604,12478,13930,9E,31,4,10,1
2602260,13930,12478,9E,1,2,-6,-22
2602261,13930,12478,9E,2,3,-7,-24
2602262,13930,12478,9E,3,4,1,-14
2602263,13930,12478,9E,4,5,-9,-15
2602264,13930,12478,9E,5,6,-10,-6
2602265,13930,12478,9E,6,7,-1,25
2602266,13930,12478,9E,7,1,155,158
2602267,13930,12478,9E,8,2,-8,-6
2602268,13930,12478,9E,9,3,-4,1
2602269,13930,12478,9E,10,4,37,22
2602270,13930,12478,9E,11,5,36,77
2602271,13930,12478,9E,12,6,-4,-12
2602272,13930,12478,9E,13,7,-3,-7
2602273,13930,12478,9E,14,1,-5,-14
2602274,13930,12478,9E,15,2,7,19
2602275,13930,12478,9E,16,3,-10,-27
2602276,13930,12478,9E,17,4,-3,-15
2602277,13930,12478,9E,18,5,-2,-22
2602278,13930,12478,9E,19,6,-6,-21
2602279,13930,12478,9E,20,7,-6,-12
2602280,13930,12478,9E,21,1,-6,-19
2602281,13930,12478,9E,22,2,-4,-27
2602282,13930,12478,9E,23,3,-1,11
2602283,13930,12478,9E,24,4,-6,-13
2602284,13930,12478,9E,25,5,-1,-3
2602285,13930,12478,9E,26,6,79,67
2602286,13930,12478,9E,27,7,-6,-18
2602287,13930,12478,9E,28,1,-1,27
2602288,13930,12478,9E,29,2,-6,-34
2602289,13930,12478,9E,30,3,-4,-21
2602290,13930,12478,9E,31,4,-6,-16
2602417,13930,12478,9E,1,2,-5,0
2602418,13930,12478,9E,2,3,-4,2
2602419,13930,12478,9E,3,4,-3,10
2602420,13930,12478,9E,4,5,-4,-4
2602421,13930,12478,9E,5,6,24,46
2602422,13930,12478,9E,6,7,0,18
2602423,13930,12478,9E,7,1,155,0
2602424,13930,12478,9E,8,2,-2,0
2602425,13930,12478,9E,9,3,-6,2
2602426,13930,12478,9E,10,4,-5,14
2602427,13930,12478,9E,11,5,26,49
2602428,13930,12478,9E,12,6,0,0
2602429,13930,12478,9E,13,7,-1,0
2602430,13930,12478,9E,14,1,44,51
2602431,13930,12478,9E,15,2,-5,-14
2602432,13930,12478,9E,16,3,-2,1
2602433,13930,12478,9E,17,4,-3,-3
2602434,13930,12478,9E,18,5,0,-20
2602435,13930,12478,9E,19,6,-5,-15
2602436,13930,12478,9E,20,7,0,-2
2602437,13930,12478,9E,21,1,0,7
2602438,13930,12478,9E,22,2,-9,-28
2602439,13930,12478,9E,23,3,-2,-12
2602440,13930,12478,9E,24,4,-4,-26
2602441,13930,12478,9E,25,5,-3,12
2602442,13930,12478,9E,26,6,-4,14
2602443,13930,12478,9E,27,7,-5,-1
2602444,13930,12478,9E,28,1,-6,-18
2602445,13930,12478,9E,29,2,0,0
2602446,13930,12478,9E,30,3,-9,-12
2602447,13930,12478,9E,31,4,0,-6
2602448,12478,13930,9E,1,2,-5,-19
2602449,12478,13930,9E,2,3,-7,-1
2602450,12478,13930,9E,3,4,0,-5
2602451,12478,13930,9E,4,5,-11,-17
2602452,12478,13930,9E,5,6,14,-6
2602453,12478,13930,9E,6,7,-1,0
2602454,12478,13930,9E,7,1,19,-3
2602455,12478,13930,9E,8,2,-2,-27
2602456,12478,13930,9E,9,3,1,-23
2602457,12478,13930,9E,10,4,-6,-13
2602458,12478,13930,9E,11,5,-1,-24
2602459,12478,13930,9E,12,6,0,0
2602460,12478,13930,9E,13,7,-3,-34
2602461,12478,13930,9E,14,1,137,110
2602462,12478,13930,9E,15,2,-5,-23
2602463,12478,13930,9E,16,3,-4,-4
2602464,12478,13930,9E,17,4,0,37
2602465,12478,13930,9E,18,5,-10,1
2614147,13930,12478,AA,1,2,-1,-15
2614148,13930,12478,AA,2,3,9,-11
2614149,13930,12478,AA,3,4,6,-6
2614150,13930,12478,AA,4,5,-3,6
2614151,13930,12478,AA,5,6,-2,11
2614152,13930,12478,AA,6,7,6,13
2614153,13930,12478,AA,7,1,27,38
2614154,13930,12478,AA,8,2,2,-7
2614155,13930,12478,AA,9,3,-1,15
